class,color_R,color_G,color_B,texture_0,texture_1,texture_2,texture_3,texture_4,edges_mean,spatial_mean,spatial_stddev,shape_area
Mossaic,132.99266642011833,145.20746178500985,78.72743343195266,0.003125,0.02398052268244576,0.008438116370808678,0.09659640039447731,0.17896079881656804,0.4492048816568047,133.96816568047336,27.205109096180347,517298.5
Mossaic,127.98229906311636,151.86208579881657,61.694688116370806,0.010853057199211045,0.053949704142011834,0.013545364891518738,0.09446005917159764,0.19688116370808678,0.9518491124260355,134.45258136094674,26.399139494845862,524228.5
Mossaic,132.4971794871795,132.18801939513477,90.85392340565417,0.014786324786324787,0.056623931623931624,0.02128205128205128,0.11328895463510848,0.2765351742274819,5.64361439842209,127.58016600920448,37.63710151380342,261242.5
Mossaic,131.66751849112424,154.50893121301775,74.48051405325444,0.006575443786982249,0.03912475345167653,0.012946252465483235,0.10098372781065089,0.21457470414201182,0.4941568047337278,138.56135848126232,21.082346764469303,704284.5
Mossaic,141.8699938362919,166.102458086785,77.85583456607495,0.00544378698224852,0.04065828402366864,0.010229289940828402,0.09383505917159764,0.20720290927021695,1.1184541420118344,148.79848989151873,26.662533344689017,671363.0
Mossaic,110.29482864891519,122.2626713510848,61.34908284023668,0.0034060650887573966,0.027822978303747536,0.008203895463510849,0.10533284023668639,0.24152859960552267,1.1561760355029587,111.7518959566075,35.70729346109266,249776.5
Mossaic,111.954716469428,122.92409763313609,78.10010848126232,0.008775887573964497,0.041728303747534515,0.012735453648915188,0.10717948717948718,0.30429610453648914,0.95625,114.54037845167653,42.49235842375646,278513.5
Mossaic,119.94501972386587,133.61622657790926,85.29373520710058,0.007863658777120315,0.03546227810650888,0.012042652859960552,0.10866617357001973,0.31272559171597636,0.8597448224852071,124.02229659763313,40.784527151630066,340858.0
Mossaic,134.52712894477315,148.3420882642998,66.90721030571991,0.005907297830374753,0.0325887573964497,0.009154339250493096,0.09435650887573964,0.21545488165680474,0.7343195266272189,134.93864521696253,30.182877004015264,507487.0
Mossaic,138.42374753451676,160.7561735700197,66.39622781065088,0.003586045364891519,0.027408777120315583,0.008793145956607495,0.10003574950690336,0.19898915187376726,0.6494452662721893,143.33586538461537,24.693940659431888,704797.5
Mossaic,150.93100098619328,161.83165803747534,91.01404955621301,0.0035724852071005917,0.03128821499013807,0.007518491124260355,0.10459812623274162,0.21705251479289941,0.5894045857988166,150.4964768244576,22.386590579730374,765366.5
Mossaic,126.0108456607495,140.8318404832347,78.31670857988165,0.004738658777120316,0.027914201183431953,0.010713757396449704,0.11127835305719921,0.2493207593688363,0.6921967455621302,129.2739275147929,30.698178471179602,354362.5
Mossaic,116.82615138067061,132.72907421104534,65.68357618343195,0.004967948717948718,0.028927514792899407,0.010060404339250493,0.10355276134122288,0.21782297830374753,1.2026997041420118,120.34020710059171,29.43134719124535,278738.0
Mossaic,129.78951347797502,120.9424030243261,83.94523339907956,0.006775147928994083,0.03229783037475345,0.01368836291913215,0.10122123602892834,0.30713346482577253,2.8094428007889545,119.37119165023012,38.770357755548055,192795.5
Mossaic,113.33590359960552,125.7699864398422,63.36035256410256,0.003227317554240631,0.027230029585798815,0.006875,0.08809418145956607,0.1925801282051282,1.052440828402367,114.94680226824458,34.49593186118836,213060.0
Mossaic,123.15545734714003,132.6821955128205,88.89758012820512,0.005305719921104537,0.03469551282051282,0.011597633136094675,0.11082347140039447,0.3040742110453649,1.3872226331360946,124.85535996055226,40.03320033499382,353482.5
Mossaic,115.38769847140038,121.86642998027612,78.57713017751479,0.009540187376725838,0.04590483234714004,0.013759861932938856,0.10197485207100591,0.30155202169625245,1.8401997041420117,114.99031188362919,36.72603766781113,249408.0
Mossaic,134.60786119329387,142.0502625739645,97.52559418145955,0.011058925049309665,0.040927021696252466,0.012513560157790928,0.09596523668639054,0.28676282051282054,1.707858727810651,134.75238288954634,30.861850202897717,514828.0
Mossaic,123.96017135108481,136.92147682445759,80.16200073964497,0.005114644970414201,0.038874506903353055,0.010417899408284024,0.1048570019723866,0.28100838264299804,1.1395155325443787,126.57383629191321,34.12200351160206,369745.5
Mossaic,96.80952785996054,98.04357741617356,77.87436883629191,0.00810034516765286,0.044902613412228794,0.010870315581854043,0.10013436883629191,0.3248570019723866,1.762241124260355,95.38704635108482,47.222512253838495,189572.5
Mossaic,129.5554770710059,133.40541420118342,110.23962154832347,0.0062845167652859964,0.03047214003944773,0.01126232741617357,0.10433308678500987,0.3184233234714004,3.0702477810650888,129.61454018737672,32.50518748424184,497818.5
Mossaic,119.0711932938856,121.25895093688362,93.44802761341222,0.013171844181459566,0.04165680473372781,0.017699704142011833,0.10465976331360946,0.3195907297830375,2.557858727810651,117.43039324457594,41.61027016143357,280447.0
Mossaic,133.7543885601578,137.59402366863904,110.15344428007889,0.0065064102564102565,0.029483481262327416,0.012306459566074951,0.10964250493096647,0.3223915187376726,2.42866124260355,133.3097522189349,36.820606260988846,507080.5
Mossaic,102.4067270710059,107.75891765285995,80.67333703155818,0.005982495069033531,0.04568293885601578,0.010258875739644971,0.1010983727810651,0.27816937869822483,2.051756656804734,103.07392998027613,44.43716540764609,198409.0
Mossaic,115.46393162393163,114.47789283366207,73.85279750164365,0.006499013806706115,0.032657790927021695,0.014792899408284023,0.11000328731097962,0.2983267587113741,3.7856015779092704,110.15285009861933,41.03256099206983,150313.5
Mossaic,113.56485576923076,120.65966099605522,83.87885355029586,0.006656804733727811,0.04181829388560158,0.011352317554240631,0.09947361932938856,0.3128981755424063,0.9892566568047337,114.34419625246548,47.39029897279312,352654.5
Mossaic,144.31946622287967,160.3192196745562,93.1211945266272,0.003071992110453649,0.022381656804733727,0.006162475345167653,0.1107482741617357,0.18644354043392505,0.08801775147928995,147.87773175542407,22.256856060532183,698829.0
Mossaic,133.46744452662722,150.18572731755424,82.78693047337278,0.004928500986193294,0.03140285996055227,0.009285009861932939,0.10408037475345168,0.24895216962524655,0.24487795857988165,137.50185897435898,29.18194761430323,495703.5
Mossaic,137.48603427021695,145.60914077909268,102.52843195266271,0.004089003944773175,0.02005793885601578,0.010835798816568046,0.12365138067061145,0.3337290433925049,0.744378698224852,138.28976454635108,33.38346875274156,527183.5
Mossaic,130.6642048816568,141.94412475345166,88.31840853057199,0.007117850098619329,0.026070019723865877,0.01120069033530572,0.12107864891518738,0.29835305719921107,1.5742603550295857,132.4573015285996,32.67225921942481,545307.0
Mossaic,133.790299556213,156.69400394477316,81.0554474852071,0.005599112426035503,0.03293022682445759,0.010435157790927022,0.10777366863905326,0.2046301775147929,1.0741309171597633,141.2297781065089,37.75975216392893,525170.0
Mossaic,135.38462771203154,138.17965483234713,104.80325690335305,0.006290680473372781,0.038693293885601575,0.014444033530571993,0.10165310650887574,0.28392135108481265,0.8515717455621302,133.53024285009863,39.16281548775833,489589.5
Mossaic,115.83350591715975,118.19064965483234,102.59110576923077,0.00866000986193294,0.05645956607495069,0.012527120315581853,0.0965396942800789,0.29004437869822486,1.772614644970414,115.6987783530572,41.66436861299843,282921.0
Mossaic,97.59283407297829,116.11655448717949,65.7769600591716,0.004445266272189349,0.030775394477317555,0.007382889546351085,0.09039447731755423,0.19905202169625247,1.309264053254438,104.84673446745562,38.078585136763635,132771.0
Mossaic,125.15228550295858,140.7854474852071,96.11443170611439,0.010395710059171597,0.051014546351084815,0.013481262327416173,0.09368343195266272,0.30690828402366865,1.5830621301775147,131.00843318540433,34.10579486290411,429821.5
Mossaic,163.96949539776463,155.99076429980278,122.67416995397765,0.013969428007889546,0.056791584483892175,0.019077909270216964,0.10319855358316897,0.3251019066403682,3.858111439842209,154.5645151216305,36.209717823900846,529181.5
Mossaic,127.24232001972386,139.25591592702168,110.40056582840236,0.006863905325443787,0.05642751479289941,0.01020956607495069,0.07589620315581853,0.18393860946745563,0.5777736686390532,132.36493589743588,33.78416463923068,367012.5
Mossaic,131.09188732741617,143.48454018737672,114.43072238658776,0.009257889546351084,0.035106015779092704,0.010998520710059172,0.09518984220907298,0.2695093688362919,1.4573224852071005,136.4591136587771,34.028291395386724,450974.5
Mossaic,125.656307938856,134.48182322485206,105.39295118343195,0.012580128205128206,0.043240877712031556,0.016264792899408284,0.09778353057199211,0.3020241617357002,1.514219674556213,128.52807938856014,36.43728543310194,433825.0
Mossaic,126.5916346153846,136.56817800788954,91.32105029585799,0.01448594674556213,0.04045118343195266,0.017879684418145955,0.10901873767258383,0.3170586785009862,2.03698224852071,128.42569773175543,38.09779205866038,371265.0
Mossaic,131.67013067061143,153.90559418145955,89.19269477317553,0.007062376725838264,0.04005177514792899,0.015327909270216962,0.1026923076923077,0.29300912228796844,2.676368343195266,139.8796794871795,33.86953588901261,625700.5
Mossaic,126.72040064102563,153.15396696252463,60.607499999999995,0.006349852071005917,0.027750246548323473,0.013847386587771203,0.12764792899408284,0.28055226824457596,1.2671412721893491,134.69147312623275,27.3585239210484,499518.0
Mossaic,138.8346671597633,149.77485330374753,102.24503451676527,0.006645710059171597,0.04134861932938856,0.011432445759368836,0.10498767258382644,0.27790557199211047,1.0483542899408285,141.09665680473373,30.07831701580923,618556.0
Mossaic,119.35017628205128,129.852074704142,89.5926787475345,0.004256656804733728,0.036963757396449706,0.008524408284023668,0.08544501972386588,0.2806632149901381,1.1879252958579882,122.12359590729783,34.41187045688799,297392.0
Mossaic,111.78295241617356,121.18445512820512,77.53563362919131,0.0035638560157790927,0.03484467455621302,0.007507396449704142,0.08994329388560157,0.265017258382643,0.6595044378698225,113.38541420118344,40.65533951331406,250056.0
Mossaic,121.55558062130177,139.78794255424063,70.80633505917159,0.0035761834319526626,0.03294995069033531,0.007792159763313609,0.09167899408284023,0.2051405325443787,0.938332100591716,126.4685367357002,30.735061335063257,388149.0
Mossaic,147.81666995397765,154.52025969756738,108.79485700197239,0.01247698882314267,0.06192965154503616,0.019508547008547008,0.09659270216962525,0.26297994740302433,3.3295857988165682,147.29742439184747,31.590702334248725,475431.0
Mossaic,121.79656065088757,142.0385798816568,71.94664447731755,0.0064595660749506905,0.030235453648915188,0.011664201183431953,0.10251972386587771,0.26659886587771203,1.2165310650887573,127.9986156311637,28.29970913781106,395156.0
Mossaic,119.97291420118343,137.71222633136094,93.44925912228796,0.012136341222879684,0.04937623274161736,0.011120562130177515,0.08467825443786982,0.2629018737672584,1.6786242603550297,127.36722509861933,36.903810632084586,340376.0
Mossaic,125.03902120315581,141.86491740631163,87.0532384122288,0.009467455621301775,0.04617973372781065,0.013290187376725838,0.0932827909270217,0.2676195759368836,1.5503698224852072,130.58380300788954,30.939858251675584,380277.5
Mossaic,135.44677144970413,152.5917776134122,93.13400271203155,0.0032470414201183433,0.033941074950690334,0.005917159763313609,0.08254930966469429,0.21269600591715976,0.7431213017751479,140.68158777120317,32.68473108650171,536379.5
Mossaic,124.61773915187376,138.21268737672582,98.49559911242604,0.0032704635108481263,0.036638313609467454,0.004976577909270217,0.07461908284023669,0.18999630177514792,0.6082655325443787,129.62300172583826,31.792131402222015,470728.5
Mossaic,127.6010872781065,139.73863412228795,100.77237056213018,0.003926282051282051,0.035553500986193295,0.007168392504930967,0.08064472386587772,0.18492110453648916,0.7204881656804734,131.67521572978305,33.423071901689,464309.5
Mossaic,131.21556213017752,135.08850591715975,109.87924679487179,0.00546474358974359,0.04109344181459566,0.010436390532544379,0.08863905325443787,0.2839324457593688,0.8550295857988166,131.05733481262328,37.15721479257229,441946.0
Mossaic,133.1108888067061,133.95429240631162,117.79768367850097,0.007216469428007889,0.04034516765285996,0.016009615384615386,0.10130917159763314,0.2861353550295858,1.3259245562130177,131.85858481262326,38.75358855012057,421027.0
Mossaic,131.21556213017752,135.08850591715975,109.87924679487179,0.00546474358974359,0.04109344181459566,0.010436390532544379,0.08863905325443787,0.2839324457593688,0.8550295857988166,131.05733481262328,37.15721479257229,441946.0
Mossaic,111.25701676528598,127.6978205128205,62.25663954635108,0.009954388560157791,0.028534270216962525,0.017250986193293887,0.13552638067061143,0.278107741617357,2.6678809171597635,115.33469058185405,40.30896125198984,222921.5
Mossaic,142.3107593688363,133.30990466798158,103.80313116370809,0.008791913214990139,0.04090729783037475,0.0186801446416831,0.11339086127547666,0.3377859960552268,5.823002958579882,132.63911571334648,40.66615941102653,398327.5
Mossaic,130.0089139546351,153.6734171597633,81.4683234714004,0.002456854043392505,0.017361932938856017,0.008027613412228797,0.12415680473372781,0.2771042899408284,0.28668639053254436,138.36141888560158,26.447955833295303,546347.5
Mossaic,137.7817048816568,151.74992110453647,93.84836168639053,0.005241617357001973,0.029673323471400396,0.010573224852071007,0.10913338264299803,0.29245931952662724,1.0018306213017751,140.96910872781066,39.22859808747682,578097.0
Mossaic,118.19478303747533,138.68012943786982,72.78216839250493,0.008943540433925048,0.04056336291913215,0.014499506903353058,0.10465976331360946,0.2604068047337278,1.8996116863905326,125.04073471400395,33.070252233594,320696.0
Mossaic,130.00771079881656,146.7195253944773,100.52986439842208,0.005536242603550296,0.036352317554240635,0.010470907297830375,0.09598126232741618,0.25592578895463514,1.5025887573964498,136.45684541420118,28.293996505856867,568701.0
Mossaic,125.12866000986192,126.00123890532544,94.12682445759368,0.0023705621301775147,0.020700197238658777,0.009072978303747535,0.11179363905325444,0.38945389546351084,0.8119637573964497,122.11100591715976,33.33679884856064,337575.0
Mossaic,132.00397435897435,152.31555226824457,70.44109590729782,0.0020500493096646945,0.02173939842209073,0.004321992110453649,0.07888067061143984,0.153974358974359,0.7154585798816568,136.91671967455622,26.812642758134874,499911.5
Mossaic,126.11945019723865,141.799816321499,80.7783888067061,0.0066210552268244575,0.03878328402366864,0.010159023668639054,0.09270586785009861,0.24437993096646943,1.451664201183432,130.16457223865876,32.40283792925832,506607.5
Mossaic,135.18077169625246,137.48260971400393,93.67792529585799,0.0015409270216962525,0.013599605522682445,0.005145463510848126,0.10411735700197239,0.2960700197238659,0.31749260355029585,131.80480276134122,37.780849198819986,571323.0
Mossaic,134.29206360946745,144.2756693786982,97.94639546351084,0.007350838264299803,0.031794871794871796,0.011183431952662722,0.101926775147929,0.2724321992110454,0.8899223372781065,136.02804857001973,30.93971023047194,523300.0
Mossaic,131.6610379684418,126.57345167652859,94.12490014792898,0.004954388560157791,0.035173816568047335,0.01011094674556213,0.10617850098619329,0.35083333333333333,1.240421597633136,124.39104906311637,46.014914248993975,531998.5
Redrot,114.74862026260101,118.22883801462102,83.8184007070027,0.01968004520969604,0.057260605040400155,0.022295233743747596,0.08796652558676414,0.35611052327818393,19.34621789630627,113.26321722297037,53.47292054829088,146240.0
Redrot,119.5419290465632,132.12754865730474,112.04255728011826,0.03888149790588815,0.057657058388765704,0.03663710273466371,0.09823848238482384,0.18176151761517614,35.45875831485588,126.0470214338507,46.64903384932976,261878.5
Redrot,96.41514468896204,100.4692876145433,83.17051790392122,0.012951165564128961,0.056042891944509565,0.0232949738550766,0.10405169865554956,0.3122774113977596,11.917345347426789,97.29126769751394,57.30175492908764,98131.0
Redrot,131.45358959986203,126.70313038978959,106.73898542600897,0.018818989306657468,0.0486654880993446,0.028772852707830286,0.12304242842359435,0.3678251121076233,15.537275784753364,125.85117928596068,53.173264879173715,277806.5
Redrot,134.48011077990833,139.4358655514526,115.06941540241135,0.01520443119633403,0.03833919117319927,0.021412999955510076,0.1200182408684433,0.31533567646927974,4.6809182720113895,135.17364194509943,49.02679178633576,279771.5
Redrot,131.16903071760456,131.77973455515402,121.5220185854414,0.04314231629667871,0.06372182068490793,0.04971390466356909,0.13147478919291,0.22614868353123388,43.38258260196179,130.442120547238,51.0059975822428,345000.0
Redrot,137.86054405625865,130.35971144342258,115.03660813959007,0.02346379320662211,0.06074256271421467,0.030945959609507676,0.10196669961351082,0.33311735610861315,22.1971796400884,130.86064516661543,50.73118609565968,304604.0
Redrot,144.5017789373814,157.491567427861,115.83827823398546,0.009150281358372047,0.034709726493489496,0.022385984427141268,0.1251083720473729,0.3389693613819276,5.116622636262514,148.85228480991952,38.73958950024049,381356.5
Redrot,142.7168968146391,144.79882243307352,113.06908886818029,0.02544264656048797,0.04842002710945442,0.029174432395798033,0.13201457133175196,0.2561991697729583,6.252403846153846,140.5386881565571,55.56964491178919,305832.0
Redrot,136.59088767193072,139.04181312616743,107.82502971642045,0.028413143148242486,0.06123705213109187,0.03937425708948888,0.11988240787909663,0.29407369672270334,23.352808201732042,134.7526723552386,37.80247183276927,299809.0
Redrot,132.6132905982906,137.36482264957266,113.05335683760684,0.025164529914529915,0.046356837606837606,0.03814529914529915,0.1425042735042735,0.32887820512820515,26.08301282051282,133.16952136752136,47.604961604265156,313497.0
Redrot,138.01116681071738,137.77222558340537,110.34004969749353,0.03802722558340536,0.06828219533275713,0.047627484874675885,0.12148228176318064,0.2611668107173725,38.986678910976664,134.7167761452031,50.74892282599852,332680.5
Redrot,131.91841083341632,135.86672060141393,120.903860898138,0.009397092502240367,0.03216419396594643,0.021405456536891368,0.1222169670417206,0.3725629791894852,11.917181121178931,132.99255700487902,52.62111934290018,302949.0
Redrot,117.43211752136753,121.70945085470086,104.95752136752138,0.03695726495726496,0.06039957264957265,0.039185897435897434,0.10377136752136752,0.2537115384615385,29.594166666666666,118.5192435897436,57.676527145194925,266204.5
Redrot,119.29001804152608,115.94285015340392,93.24654102153771,0.035438857573873425,0.05144994750629415,0.027720753870773746,0.12192606032189345,0.2731609365284842,7.229942817535956,114.34299285474023,54.657046492726266,239997.0
Redrot,121.98272769999505,133.4921007932189,89.0214321641188,0.005903791289434192,0.029562245419614438,0.01666007025181814,0.11772745262949587,0.3374602153729448,3.9776072329688814,124.97513976153961,38.177647600640796,248719.0
Redrot,138.1471735943429,125.33568040703692,106.44279061745429,0.006306053811659193,0.02151172818213177,0.013532683684028976,0.10257416350465678,0.25151992066229734,5.727934201448775,127.01540401862711,43.85106202860223,261634.0
Redrot,162.78396431010754,158.08146193195068,129.53472315365266,0.005480594033663558,0.026915989674362747,0.013049426456659768,0.10566857675823688,0.2821474189002082,1.9190023502999263,156.2251480028641,34.17931063791489,411953.0
Redrot,147.705994235953,151.85474684396672,134.30552349854034,0.02911651786916732,0.050656069549795193,0.030343087183800996,0.1280293879377682,0.2138208670104652,27.686943045331265,148.6151949561481,41.48296610580017,405972.5
Redrot,153.4464638834902,163.58931951080822,121.95735697251054,0.013371298598793145,0.054028363617846506,0.015109015760394476,0.08040389723917268,0.23594125285376016,7.184028278747656,155.8263577108812,36.97675662550767,385812.0
Redrot,120.24668756353779,117.76646475770926,101.253208658082,0.02214503558115893,0.04526855303287022,0.02786978990172823,0.10870467638088784,0.28594967807522875,18.452611402914265,116.62750550660793,55.6117069790327,199607.5
Redrot,134.5961706312619,137.24938635851416,110.33377999057514,0.01946442108713914,0.05047841498145758,0.02134529883008585,0.10038519064888234,0.3511402052984203,8.83019853709509,133.3937693363657,43.48946537929258,318611.0
Redrot,140.2840065799238,136.0122858226554,104.56946230973466,0.023621349296657268,0.051419053744289976,0.023679067926581903,0.10045927538382889,0.2964779267468131,19.455950378469304,133.70277585382345,49.90431619403623,316948.5
Redrot,133.6858598424264,140.1945668360062,111.59412438795708,0.03309781043368488,0.06423054689111815,0.03220515208896352,0.09700765398356447,0.23527573337908975,25.81779352015835,134.98944130209642,47.79317548071388,362514.5
Redrot,143.29219720924053,137.12685477960642,119.62308553111006,0.02815050419278289,0.05530238072005,0.03604194651424965,0.12793852938062247,0.25543483902578784,10.403592983446863,136.9866960372544,47.23784038463548,319835.5
Redrot,133.73258264574682,141.1074925757317,104.08422223240355,0.016885264337272117,0.05935666059952268,0.02216659516599956,0.09711109537633647,0.29774127310061604,8.487750477943779,134.67912583145556,41.800820022681364,305072.5
Redrot,129.81412246290296,129.63538077775883,106.1541169196657,0.037101313320825516,0.0667661606685997,0.034037608732730686,0.09760574791062596,0.2516523111035306,34.11217593382228,127.01639305816136,52.03241068191716,332534.5
Redrot,140.44061417319585,137.4130729500907,108.93196511073648,0.046545843229423525,0.08754506117176586,0.03881605962622184,0.10306859615491758,0.21211921117413887,14.673238152032834,135.06953916375545,45.50684355627841,324111.5
Redrot,128.25035923878863,129.64778354873778,102.04256511072886,0.011964213569021746,0.03757950110583071,0.025040505475007392,0.13375345181618636,0.33922762619173563,9.353359767754727,126.08092348317929,43.9375441929025,279883.5
Redrot,134.540446822314,136.64788619622078,104.77927421142965,0.018175509768335648,0.0555756296655197,0.03137241215067627,0.12105509521971569,0.3261860377265523,16.460107496858857,132.37870675283935,52.486067787833804,373381.5
Redrot,135.5268824268504,128.53084683545342,110.14225472403118,0.04832020760279541,0.0726732965977121,0.03394075765165762,0.08956360709857027,0.23370506935148763,41.477732793522264,128.5170648183886,54.057604576087904,259297.0
Redrot,128.56689671747677,121.03722389240998,110.24941002430349,0.04337745805940988,0.06630933166475705,0.04281389918511873,0.11509032481295854,0.2512291591991663,37.84579620302208,122.06790470053683,60.573615856292115,248573.5
Redrot,130.33159421252708,130.652332241971,109.74853060555039,0.017751073888066505,0.041811564565119454,0.019928954181467878,0.0838701908603769,0.21104054511367953,15.243532276850315,128.1754304375899,39.986750378432795,253146.5
Redrot,139.7439132501905,125.55981281440683,104.45599083172606,0.02926124390390752,0.08246463799228088,0.03557273684188672,0.09554230049765292,0.30553231422099775,26.007658913634277,127.39593822211057,50.58142427753306,223496.5
Redrot,136.6511729342274,129.27082063355266,116.2174106110609,0.012070922582136927,0.0332199987387804,0.02587076703171967,0.1317396422340403,0.3863930170474849,12.560249511277405,130.0015266012234,56.93873846580079,261217.5
Redrot,113.99986118218906,114.2938524428827,79.42347098396965,0.028726999235466087,0.04545972522361063,0.0246101187824642,0.0990081778194001,0.2775195950663736,9.745165721531471,110.2404635271741,58.17273226989448,234066.0
Redrot,112.18972443981284,110.18853965713672,75.13874363411927,0.020346006165832358,0.053906577921688556,0.022167635376411452,0.09607284862695474,0.25741212861818774,12.965833596962986,106.7858541497375,57.295736710440124,200944.0
Redrot,117.58411896100057,111.4268360282826,85.68423926879142,0.02381724712780547,0.04581140008704864,0.0274387990572468,0.10952936249189052,0.246548849890368,16.81976825352506,110.31947672270081,60.05670762547328,203965.5
Redrot,132.61125819248016,131.4379829251466,118.87999525698517,0.03600379441186616,0.0625517419799931,0.040539841324594685,0.10752199034149706,0.23661607450845118,30.942609520524318,130.36719342876853,50.767077905690556,266608.0
Redrot,114.10832010687388,118.95975275202278,91.50062200106629,0.02692069639607067,0.05263824458838645,0.025938159407944864,0.09471574857675126,0.29387865157522536,21.213668090426086,114.3737623812938,46.27771009623387,189323.5
Redrot,90.34543631182434,107.04279856959798,62.57869584147547,0.011103567957508888,0.03522767369830733,0.022562053902137554,0.11914514288544197,0.26871831273639707,15.701932858596134,96.9844661476335,46.96563973081092,85124.5
Redrot,103.31933925104367,101.13330976174083,77.15042397851263,0.028833847152696362,0.07367570037611164,0.03349647356569961,0.09728864655637642,0.3483095653108866,24.82758620689655,99.05364811747751,52.877041278112316,117163.5
Redrot,122.89076634555542,115.58672174975653,86.8343826827367,0.033941025529688834,0.07183752969710504,0.03789236880030933,0.11401827418724529,0.2736641213482124,14.497521881261203,114.49650044558581,50.37782301055391,207100.5
Redrot,113.59345795356765,112.52349784057168,85.9969419275761,0.035776558492341404,0.07032328488977939,0.037786384768240616,0.10896601247577994,0.28202567377671944,19.006384396814816,109.81393630872913,55.44366541210974,209667.5
Redrot,118.16811776156513,119.97552632009422,92.29469017862985,0.046918962245632405,0.07281988156775503,0.03629236733625597,0.09533059608715566,0.26975029444480797,43.54369438264739,116.27884332264608,55.412120221226765,270395.0
Redrot,123.19273434642369,126.9754796661457,107.03285671532603,0.055528214677617795,0.0888205366940445,0.04569547434575865,0.08941575499617598,0.20790742526518805,48.479084228377616,123.5631696205899,51.90154891066385,174435.0
Redrot,101.27902950707829,92.59062979703224,76.15206378986866,0.033327647961794306,0.061058758314855875,0.036391352549889136,0.10880948319972711,0.26012280402524307,25.977336687702543,93.32574194098585,65.67135537728613,121426.5
Redrot,143.42712580590745,135.98915856473388,122.19185843183885,0.01971413171829549,0.04451777213648277,0.02648231426584763,0.11527510913437208,0.2964916539463236,13.885780233615444,136.64196108603616,46.5107662556521,289540.0
Redrot,103.4999102387649,100.54797273734626,75.48732303108216,0.015005602339157152,0.04711742626681992,0.026235042373493403,0.12276035401005739,0.3056339103501926,7.972252429227909,98.55633394481025,63.27115563911503,162639.0
Redrot,130.43662183345745,138.9531123353727,110.68732848108819,0.013065266674621167,0.05787516097577032,0.018527128274545463,0.09485330118618056,0.2545926953001247,6.0385045813807094,133.17122473246135,43.505483722418404,337996.5
Redrot,119.97054567423977,116.88224498142885,104.81739023919313,0.02682176883741885,0.055950139205789964,0.04086484062442257,0.1319205831487291,0.3075482548929641,23.591924610877776,116.43053516892586,53.49107763263546,327894.0
Redrot,111.7373859026369,115.43680682784793,79.33814532487077,0.020423019040764247,0.04338357979454296,0.023817313354707846,0.10779951580187136,0.2605161781063927,14.431138765294772,110.21882156644638,52.683909824650044,136449.5
Redrot,111.04604257586003,113.82352941176471,94.90988382813941,0.04021759173888991,0.06391706107730448,0.0391747085459053,0.10280082775011781,0.2706906796156289,29.560083594566354,110.84398549388408,60.23964296224109,194474.5
Redrot,107.97700739648002,103.092380191366,71.81730079701683,0.024465752863318785,0.047351814288933966,0.031946237220070894,0.12150511197164342,0.29531419673407505,11.591431556948798,100.98050484561641,62.801486513190504,180129.0
Redrot,117.22465588576462,124.07292513124622,105.92427522522243,0.033370344868939875,0.08644157863503937,0.03155698639257454,0.09832869138375587,0.21723496949132917,9.670462933670779,119.94549172616426,53.47651776466194,255261.5
Redrot,113.33802843058156,119.59072178350416,101.07904147381758,0.03705178707396945,0.06591776220082167,0.033583082792874405,0.0925902616282069,0.2213243805958908,31.846914792857895,115.60677975894465,55.98349393931032,199430.5
Redrot,141.82838400916054,146.24116425133775,135.837155531197,0.03861671751784277,0.06988101558810791,0.04541372957287459,0.12454093254613918,0.25281067948099994,19.113660330455165,143.73585362690815,52.11109553886614,320219.0
Redrot,107.77522481059266,104.20187762140189,70.1651103123399,0.026612825970152982,0.04852326826078445,0.03743997067778467,0.13644826336680677,0.2926140505058499,20.519719606315938,101.38431053225652,64.86691189722512,169568.0
Redrot,122.49999787739854,121.20813805399898,89.69408643233146,0.025808711156393275,0.08397860417727968,0.029839531329597553,0.09362582781456953,0.24952029206996093,14.098828323993887,118.01099295296315,68.37062124446187,226418.0
Redrot,116.15768541843877,114.72550382778249,76.37081643002028,0.022690653013151867,0.04517478570961199,0.023040306222600275,0.09501570372309101,0.22407045409932605,17.702481924360402,110.77343289929988,60.022600337201965,224562.5
Redrot,123.5897349917095,124.16805870421192,101.65996774313,0.04111928047430765,0.06755222197992997,0.03868150043818325,0.10456122016548103,0.26332344506663263,36.694236553123034,121.436228908574,58.67270230653523,320070.0
Redrot,129.24653611312712,122.71079930443126,96.3876100266111,0.012674900182576459,0.048158417643130225,0.022095266452041115,0.10218078584381132,0.3793227509289068,10.2029948328588,121.66838904706668,51.211881489300104,227295.0
Redrot,151.60077091488367,154.8207540356445,128.6619756963718,0.012591334636074937,0.050295180337543516,0.022857131065847604,0.1009225804188445,0.28758261644714717,3.9369277721261446,150.8730342805379,33.85095612513545,392673.5
Redrot,93.61266863883415,89.07430394694074,64.66787355636107,0.021429835136124814,0.06522553065431251,0.024974387880633123,0.10808725812490486,0.2780180128286889,10.571448555641043,87.65143859880106,56.088451399833566,100634.0
Redrot,123.18876574200137,109.25283356024507,72.90407377467665,0.013306245745405038,0.04900867937372362,0.024374574540503745,0.10619469026548672,0.3445434819605174,16.127903761061948,109.27093473451328,53.93422811686733,125615.5
Redrot,126.41849511040749,118.20213064199608,85.61735228153499,0.01674664819670509,0.041547106647537066,0.02557965995481456,0.11489511700390838,0.37466811787793336,13.492430613961313,116.94588466168638,57.52130425436039,249478.0
